Date,Sun,Moon,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto
2015-07-22,119.38,191.11,117.85,150.61,108.6,145.79,238.37,20.5,339.41,283.87
2015-07-23,120.34,202.96,119.98,150.7,109.25,145.99,238.36,20.5,339.39,283.85
2015-07-24,121.29,214.97,122.1,150.76,109.91,146.2,238.34,20.5,339.37,283.83
2015-07-25,122.25,227.21,124.2,150.77,110.56,146.41,238.33,20.5,339.35,283.8
2015-07-26,123.2,239.78,126.28,150.75,111.22,146.61,238.32,20.5,339.33,283.78
2015-07-27,124.16,252.74,128.35,150.69,111.87,146.82,238.31,20.5,339.31,283.76
2015-07-28,125.11,266.13,130.39,150.58,112.53,147.03,238.3,20.5,339.29,283.73
2015-07-29,126.07,279.96,132.42,150.44,113.18,147.24,238.29,20.5,339.26,283.71
2015-07-30,127.02,294.18,134.41,150.26,113.84,147.45,238.29,20.5,339.24,283.69
2015-07-31,127.98,308.71,136.39,150.04,114.49,147.66,238.28,20.49,339.22,283.67
2015-08-01,128.94,323.46,138.33,149.77,115.14,147.87,238.28,20.49,339.2,283.64
2015-08-02,129.89,338.27,140.26,149.47,115.79,148.08,238.28,20.48,339.17,283.62
2015-08-03,130.85,353.04,142.15,149.13,116.44,148.3,238.28,20.48,339.15,283.6
2015-08-04,131.81,7.65,144.02,148.76,117.09,148.51,238.29,20.47,339.13,283.58
2015-08-05,132.76,22.03,145.86,148.35,117.74,148.72,238.29,20.46,339.1,283.56
2015-08-06,133.72,36.15,147.68,147.9,118.39,148.93,238.3,20.45,339.08,283.54
2015-08-07,134.68,49.99,149.47,147.43,119.04,149.15,238.3,20.44,339.06,283.52
2015-08-08,135.64,63.56,151.23,146.93,119.69,149.36,238.31,20.43,339.03,283.5
2015-08-09,136.6,76.86,152.96,146.4,120.34,149.58,238.33,20.42,339.01,283.48
2015-08-10,137.56,89.93,154.67,145.84,120.98,149.79,238.34,20.41,338.98,283.46
2015-08-11,138.52,102.76,156.36,145.27,121.63,150.01,238.35,20.4,338.96,283.44
2015-08-12,139.48,115.39,158.02,144.68,122.28,150.22,238.37,20.39,338.93,283.42
2015-08-13,140.44,127.81,159.65,144.07,122.92,150.44,238.39,20.37,338.91,283.4
2015-08-14,141.4,140.05,161.26,143.46,123.57,150.65,238.4,20.36,338.88,283.38
2015-08-15,142.36,152.12,162.84,142.84,124.21,150.87,238.42,20.34,338.85,283.36
2015-08-16,143.32,164.06,164.4,142.22,124.86,151.09,238.45,20.33,338.83,283.35
2015-08-17,144.28,175.89,165.93,141.6,125.5,151.3,238.47,20.31,338.8,283.33
2015-08-18,145.24,187.66,167.44,140.99,126.15,151.52,238.5,20.29,338.78,283.31
2015-08-19,146.2,199.44,168.92,140.39,126.79,151.74,238.52,20.27,338.75,283.3
2015-08-20,147.17,211.29,170.37,139.8,127.43,151.96,238.55,20.25,338.72,283.28
2015-08-21,148.13,223.28,171.8,139.23,128.07,152.17,238.58,20.23,338.7,283.26
2015-08-22,149.09,235.51,173.21,138.67,128.71,152.39,238.61,20.21,338.67,283.25
2015-08-23,150.06,248.04,174.58,138.15,129.36,152.61,238.65,20.19,338.64,283.23
2015-08-24,151.02,260.95,175.93,137.65,130.0,152.82,238.68,20.17,338.61,283.22
2015-08-25,151.98,274.3,177.25,137.17,130.64,153.04,238.72,20.15,338.59,283.2
2015-08-26,152.95,288.11,178.54,136.73,131.28,153.26,238.76,20.12,338.56,283.19
2015-08-27,153.91,302.37,179.81,136.33,131.91,153.48,238.8,20.1,338.53,283.18
2015-08-28,154.88,317.03,181.04,135.96,132.55,153.7,238.84,20.08,338.51,283.16
2015-08-29,155.84,331.97,182.24,135.63,133.19,153.91,238.88,20.05,338.48,283.15
2015-08-30,156.81,347.07,183.4,135.33,133.83,154.13,238.92,20.03,338.45,283.14
2015-08-31,157.78,2.17,184.54,135.08,134.47,154.35,238.97,20.0,338.42,283.12
2015-09-01,158.74,17.11,185.63,134.86,135.1,154.56,239.02,19.97,338.4,283.11
2015-09-02,159.71,31.8,186.69,134.68,135.74,154.78,239.06,19.94,338.37,283.1
2015-09-03,160.68,46.15,187.71,134.55,136.37,155.0,239.11,19.92,338.34,283.09
2015-09-04,161.65,60.12,188.68,134.46,137.01,155.22,239.16,19.89,338.31,283.08
2015-09-05,162.62,73.7,189.61,134.4,137.64,155.43,239.22,19.86,338.29,283.07
2015-09-06,163.59,86.93,190.5,134.39,138.28,155.65,239.27,19.83,338.26,283.06
2015-09-07,164.56,99.83,191.33,134.41,138.91,155.87,239.33,19.8,338.23,283.05
2015-09-08,165.53,112.45,192.1,134.48,139.55,156.08,239.38,19.77,338.2,283.04
2015-09-09,166.5,124.82,192.82,134.58,140.18,156.3,239.44,19.73,338.18,283.04
2015-09-10,167.47,137.01,193.48,134.72,140.81,156.51,239.5,19.7,338.15,283.03
2015-09-11,168.44,149.04,194.07,134.89,141.45,156.73,239.56,19.67,338.12,283.02
2015-09-12,169.41,160.95,194.59,135.1,142.08,156.94,239.62,19.64,338.1,283.02
2015-09-13,170.39,172.79,195.03,135.35,142.71,157.16,239.69,19.6,338.07,283.01
2015-09-14,171.36,184.57,195.39,135.62,143.34,157.37,239.75,19.57,338.04,283.0
2015-09-15,172.34,196.35,195.66,135.93,143.97,157.59,239.82,19.53,338.02,283.0
2015-09-16,173.31,208.17,195.84,136.27,144.6,157.8,239.89,19.5,337.99,282.99
2015-09-17,174.29,220.07,195.92,136.64,145.23,158.01,239.96,19.46,337.96,282.99
2015-09-18,175.26,232.11,195.89,137.04,145.86,158.23,240.03,19.43,337.94,282.99
2015-09-19,176.24,244.35,195.76,137.47,146.49,158.44,240.1,19.39,337.91,282.98
2015-09-20,177.22,256.86,195.5,137.92,147.12,158.65,240.17,19.36,337.89,282.98
2015-09-21,178.19,269.7,195.14,138.4,147.75,158.86,240.25,19.32,337.86,282.98
2015-09-22,179.17,282.94,194.65,138.91,148.37,159.07,240.32,19.28,337.84,282.98
2015-09-23,180.15,296.6,194.04,139.44,149.0,159.28,240.4,19.24,337.81,282.98
2015-09-24,181.13,310.71,193.32,139.99,149.63,159.49,240.47,19.21,337.79,282.97
2015-09-25,182.11,325.24,192.49,140.57,150.25,159.7,240.55,19.17,337.76,282.97
2015-09-26,183.09,340.13,191.57,141.17,150.88,159.91,240.63,19.13,337.74,282.98
2015-09-27,184.07,355.26,190.56,141.79,151.5,160.12,240.71,19.09,337.71,282.98
2015-09-28,185.05,10.48,189.48,142.43,152.13,160.33,240.8,19.05,337.69,282.98
2015-09-29,186.03,25.65,188.37,143.09,152.75,160.53,240.88,19.01,337.67,282.98
2015-09-30,187.01,40.59,187.24,143.77,153.38,160.74,240.96,18.97,337.64,282.98
2015-10-01,187.99,55.19,186.13,144.46,154.0,160.94,241.05,18.93,337.62,282.98
2015-10-02,188.98,69.37,185.06,145.18,154.62,161.15,241.14,18.89,337.6,282.99
2015-10-03,189.96,83.1,184.06,145.91,155.25,161.35,241.22,18.86,337.57,282.99
2015-10-04,190.94,96.39,183.16,146.66,155.87,161.55,241.31,18.82,337.55,283.0
2015-10-05,191.93,109.27,182.39,147.43,156.49,161.76,241.4,18.77,337.53,283.0
2015-10-06,192.92,121.8,181.77,148.21,157.11,161.96,241.49,18.73,337.51,283.01
2015-10-07,193.9,134.06,181.3,149.0,157.73,162.16,241.58,18.69,337.49,283.01
2015-10-08,194.89,146.1,181.01,149.81,158.35,162.36,241.68,18.65,337.47,283.02
2015-10-09,195.88,158.0,180.9,150.64,158.97,162.55,241.77,18.61,337.45,283.03
2015-10-10,196.86,169.81,180.97,151.47,159.59,162.75,241.86,18.57,337.43,283.03
2015-10-11,197.85,181.59,181.21,152.32,160.21,162.95,241.96,18.53,337.41,283.04
2015-10-12,198.84,193.38,181.63,153.18,160.83,163.14,242.06,18.49,337.39,283.05
2015-10-13,199.83,205.22,182.2,154.06,161.45,163.34,242.15,18.45,337.37,283.06
2015-10-14,200.82,217.15,182.92,154.94,162.07,163.53,242.25,18.41,337.35,283.07
2015-10-15,201.81,229.19,183.79,155.83,162.68,163.72,242.35,18.37,337.33,283.08
2015-10-16,202.81,241.38,184.77,156.74,163.3,163.92,242.45,18.33,337.32,283.09
2015-10-17,203.8,253.75,185.87,157.66,163.92,164.11,242.55,18.29,337.3,283.1
2015-10-18,204.79,266.35,187.06,158.58,164.53,164.3,242.65,18.25,337.28,283.11
2015-10-19,205.78,279.21,188.34,159.52,165.15,164.48,242.75,18.21,337.27,283.12
2015-10-20,206.78,292.37,189.7,160.46,165.76,164.67,242.86,18.17,337.25,283.14
2015-10-21,207.77,305.88,191.11,161.41,166.38,164.86,242.96,18.13,337.24,283.15
2015-10-22,208.77,319.76,192.58,162.38,166.99,165.04,243.06,18.09,337.22,283.16
2015-10-23,209.76,334.02,194.09,163.35,167.6,165.22,243.17,18.05,337.21,283.18
2015-10-24,210.76,348.63,195.64,164.33,168.22,165.4,243.27,18.01,337.19,283.19
2015-10-25,211.75,3.52,197.22,165.31,168.83,165.59,243.38,17.97,337.18,283.21
2015-10-26,212.75,18.59,198.82,166.31,169.44,165.76,243.49,17.93,337.17,283.22
2015-10-27,213.75,33.7,200.44,167.31,170.05,165.94,243.6,17.89,337.16,283.24
2015-10-28,214.74,48.68,202.08,168.32,170.66,166.12,243.7,17.85,337.14,283.25
2015-10-29,215.74,63.4,203.72,169.33,171.27,166.29,243.81,17.82,337.13,283.27
2015-10-30,216.74,77.74,205.37,170.36,171.88,166.47,243.92,17.78,337.12,283.29
2015-10-31,217.74,91.62,207.02,171.39,172.49,166.64,244.03,17.74,337.11,283.3
2015-11-01,218.74,105.03,208.68,172.42,173.1,166.81,244.14,17.7,337.1,283.32
2015-11-02,219.74,117.99,210.34,173.47,173.71,166.98,244.25,17.67,337.09,283.34
2015-11-03,220.74,130.55,211.99,174.51,174.31,167.15,244.37,17.63,337.08,283.36
2015-11-04,221.74,142.79,213.65,175.57,174.92,167.31,244.48,17.59,337.08,283.38
2015-11-05,222.74,154.79,215.3,176.63,175.53,167.47,244.59,17.56,337.07,283.4
2015-11-06,223.75,166.64,216.95,177.69,176.13,167.64,244.7,17.52,337.06,283.42
2015-11-07,224.75,178.41,218.59,178.77,176.74,167.8,244.82,17.49,337.05,283.44
2015-11-08,225.75,190.19,220.23,179.84,177.34,167.96,244.93,17.45,337.05,283.46
2015-11-09,226.76,202.03,221.86,180.92,177.95,168.11,245.05,17.42,337.04,283.48
2015-11-10,227.76,213.98,223.49,182.01,178.55,168.27,245.16,17.39,337.04,283.51
2015-11-11,228.77,226.07,225.11,183.1,179.16,168.42,245.28,17.35,337.03,283.53
2015-11-12,229.77,238.33,226.73,184.19,179.76,168.58,245.39,17.32,337.03,283.55
2015-11-13,230.78,250.78,228.34,185.29,180.36,168.73,245.51,17.29,337.03,283.57
2015-11-14,231.79,263.42,229.95,186.4,180.96,168.87,245.62,17.26,337.02,283.6
2015-11-15,232.8,276.26,231.55,187.51,181.56,169.02,245.74,17.23,337.02,283.62
2015-11-16,233.8,289.3,233.15,188.62,182.16,169.16,245.86,17.19,337.02,283.65
2015-11-17,234.81,302.56,234.74,189.73,182.76,169.31,245.97,17.17,337.02,283.67
2015-11-18,235.82,316.05,236.33,190.85,183.36,169.45,246.09,17.14,337.02,283.7
2015-11-19,236.83,329.79,237.91,191.98,183.95,169.58,246.21,17.11,337.02,283.72
2015-11-20,237.84,343.8,239.49,193.1,184.55,169.72,246.33,17.08,337.02,283.75
2015-11-21,238.85,358.07,241.07,194.23,185.15,169.85,246.44,17.05,337.02,283.77
2015-11-22,239.86,12.58,242.64,195.37,185.74,169.99,246.56,17.02,337.02,283.8
2015-11-23,240.87,27.27,244.21,196.5,186.34,170.11,246.68,17.0,337.03,283.83
2015-11-24,241.88,42.05,245.78,197.64,186.93,170.24,246.8,16.97,337.03,283.85
2015-11-25,242.89,56.79,247.34,198.79,187.52,170.37,246.92,16.95,337.03,283.88
2015-11-26,243.9,71.36,248.9,199.93,188.12,170.49,247.04,16.92,337.04,283.91
2015-11-27,244.91,85.65,250.46,201.08,188.71,170.61,247.15,16.9,337.04,283.94
2015-11-28,245.92,99.54,252.02,202.23,189.3,170.73,247.27,16.88,337.05,283.97
2015-11-29,246.93,113.01,253.58,203.39,189.89,170.85,247.39,16.86,337.05,283.99
2015-11-30,247.95,126.03,255.13,204.55,190.48,170.96,247.51,16.84,337.06,284.02
2015-12-01,248.96,138.65,256.68,205.71,191.07,171.07,247.63,16.81,337.07,284.05
2015-12-02,249.97,150.94,258.24,206.87,191.66,171.18,247.75,16.79,337.07,284.08
2015-12-03,250.99,162.96,259.79,208.04,192.24,171.29,247.87,16.78,337.08,284.11
2015-12-04,252.0,174.81,261.34,209.21,192.83,171.39,247.98,16.76,337.09,284.14
2015-12-05,253.02,186.59,262.88,210.38,193.42,171.49,248.1,16.74,337.1,284.17
2015-12-06,254.03,198.39,264.43,211.55,194.0,171.59,248.22,16.72,337.11,284.2
2015-12-07,255.05,210.29,265.98,212.73,194.58,171.68,248.34,16.71,337.12,284.24
2015-12-08,256.06,222.34,267.52,213.9,195.17,171.78,248.46,16.69,337.13,284.27
2015-12-09,257.08,234.6,269.06,215.08,195.75,171.87,248.57,16.68,337.14,284.3
2015-12-10,258.1,247.11,270.6,216.27,196.33,171.96,248.69,16.66,337.16,284.33
2015-12-11,259.11,259.86,272.14,217.45,196.91,172.04,248.81,16.65,337.17,284.36
2015-12-12,260.13,272.85,273.68,218.64,197.49,172.13,248.93,16.64,337.18,284.39
2015-12-13,261.15,286.05,275.21,219.82,198.07,172.21,249.04,16.63,337.2,284.43
2015-12-14,262.16,299.45,276.73,221.01,198.64,172.28,249.16,16.62,337.21,284.46
2015-12-15,263.18,313.01,278.25,222.2,199.22,172.36,249.28,16.61,337.22,284.49
2015-12-16,264.2,326.7,279.75,223.4,199.79,172.43,249.39,16.6,337.24,284.52
2015-12-17,265.22,340.53,281.25,224.59,200.37,172.5,249.51,16.59,337.26,284.56
2015-12-18,266.23,354.48,282.74,225.78,200.94,172.56,249.63,16.58,337.27,284.59
2015-12-19,267.25,8.55,284.21,226.98,201.51,172.62,249.74,16.58,337.29,284.62
2015-12-20,268.27,22.74,285.66,228.18,202.08,172.68,249.86,16.57,337.31,284.66
2015-12-21,269.29,37.02,287.1,229.38,202.65,172.74,249.97,16.57,337.33,284.69
2015-12-22,270.31,51.35,288.5,230.58,203.22,172.79,250.08,16.56,337.34,284.72
2015-12-23,271.32,65.64,289.88,231.78,203.79,172.85,250.2,16.56,337.36,284.76
2015-12-24,272.34,79.82,291.22,232.99,204.35,172.89,250.31,16.56,337.38,284.79
2015-12-25,273.36,93.79,292.52,234.19,204.92,172.94,250.42,16.56,337.4,284.83
2015-12-26,274.38,107.48,293.76,235.4,205.48,172.98,250.54,16.56,337.42,284.86
2015-12-27,275.4,120.81,294.95,236.61,206.04,173.02,250.65,16.56,337.44,284.89
2015-12-28,276.42,133.78,296.07,237.82,206.6,173.05,250.76,16.56,337.47,284.93
2015-12-29,277.43,146.4,297.11,239.03,207.16,173.09,250.87,16.56,337.49,284.96
2015-12-30,278.45,158.7,298.06,240.24,207.72,173.12,250.98,16.57,337.51,285.0
2015-12-31,279.47,170.75,298.9,241.45,208.28,173.14,251.09,16.57,337.53,285.03
2016-01-01,280.49,182.62,299.63,242.66,208.83,173.17,251.2,16.58,337.56,285.07
2016-01-02,281.51,194.43,300.22,243.88,209.39,173.19,251.31,16.58,337.58,285.1
2016-01-03,282.53,206.24,300.66,245.1,209.94,173.2,251.41,16.59,337.61,285.13
2016-01-04,283.55,218.16,300.94,246.31,210.49,173.22,251.52,16.6,337.63,285.17
2016-01-05,284.57,230.27,301.04,247.53,211.04,173.23,251.63,16.6,337.66,285.2
2016-01-06,285.59,242.63,300.96,248.75,211.59,173.23,251.73,16.61,337.68,285.24
2016-01-07,286.61,255.3,300.67,249.97,212.14,173.24,251.84,16.62,337.71,285.27
2016-01-08,287.63,268.29,300.19,251.19,212.68,173.24,251.94,16.63,337.73,285.31
2016-01-09,288.65,281.6,299.52,252.41,213.23,173.24,252.04,16.65,337.76,285.34
2016-01-10,289.67,295.2,298.66,253.63,213.77,173.23,252.15,16.66,337.79,285.38
2016-01-11,290.69,309.03,297.65,254.85,214.31,173.22,252.25,16.67,337.82,285.41
2016-01-12,291.71,323.02,296.5,256.07,214.85,173.21,252.35,16.69,337.85,285.45
2016-01-13,292.72,337.12,295.25,257.3,215.39,173.19,252.45,16.7,337.87,285.48
2016-01-14,293.74,351.27,293.95,258.52,215.92,173.17,252.55,16.72,337.9,285.52
2016-01-15,294.76,5.42,292.62,259.75,216.45,173.15,252.65,16.74,337.93,285.55
2016-01-16,295.78,19.55,291.33,260.97,216.99,173.13,252.74,16.75,337.96,285.58
2016-01-17,296.8,33.63,290.09,262.2,217.52,173.1,252.84,16.77,337.99,285.62
2016-01-18,297.82,47.66,288.95,263.42,218.04,173.07,252.94,16.79,338.02,285.65
2016-01-19,298.84,61.62,287.93,264.65,218.57,173.03,253.03,16.81,338.05,285.69
2016-01-20,299.85,75.46,287.05,265.88,219.09,172.99,253.12,16.83,338.09,285.72
2016-01-21,300.87,89.17,286.32,267.11,219.61,172.95,253.22,16.86,338.12,285.75
2016-01-22,301.89,102.69,285.74,268.33,220.13,172.91,253.31,16.88,338.15,285.79
2016-01-23,302.91,115.98,285.32,269.56,220.65,172.86,253.4,16.9,338.18,285.82
2016-01-24,303.92,129.01,285.05,270.79,221.17,172.81,253.49,16.93,338.21,285.85
2016-01-25,304.94,141.77,284.92,272.02,221.68,172.76,253.58,16.95,338.25,285.89
2016-01-26,305.96,154.25,284.93,273.25,222.19,172.7,253.67,16.98,338.28,285.92
2016-01-27,306.97,166.49,285.07,274.48,222.7,172.64,253.75,17.0,338.31,285.95
2016-01-28,307.99,178.51,285.33,275.71,223.21,172.58,253.84,17.03,338.35,285.99
2016-01-29,309.0,190.4,285.7,276.95,223.71,172.52,253.92,17.06,338.38,286.02
2016-01-30,310.02,202.21,286.17,278.18,224.22,172.45,254.0,17.09,338.41,286.05
2016-01-31,311.03,214.03,286.73,279.41,224.72,172.38,254.09,17.12,338.45,286.08
2016-02-01,312.05,225.94,287.37,280.64,225.21,172.3,254.17,17.15,338.48,286.11
2016-02-02,313.06,238.05,288.09,281.88,225.71,172.23,254.25,17.18,338.52,286.15
2016-02-03,314.08,250.41,288.88,283.11,226.2,172.15,254.33,17.21,338.55,286.18
2016-02-04,315.09,263.11,289.73,284.34,226.69,172.07,254.4,17.25,338.59,286.21
2016-02-05,316.11,276.19,290.63,285.58,227.17,171.98,254.48,17.28,338.62,286.24
2016-02-06,317.12,289.66,291.59,286.81,227.66,171.89,254.55,17.31,338.66,286.27
2016-02-07,318.14,303.51,292.6,288.04,228.14,171.8,254.63,17.35,338.7,286.3
2016-02-08,319.15,317.68,293.65,289.28,228.62,171.71,254.7,17.38,338.73,286.33
2016-02-09,320.16,332.1,294.74,290.51,229.09,171.62,254.77,17.42,338.77,286.36
2016-02-10,321.18,346.67,295.87,291.75,229.56,171.52,254.84,17.46,338.8,286.39
2016-02-11,322.19,1.27,297.03,292.98,230.03,171.42,254.91,17.49,338.84,286.42
2016-02-12,323.2,15.82,298.22,294.22,230.5,171.32,254.97,17.53,338.88,286.45
2016-02-13,324.21,30.24,299.44,295.45,230.96,171.22,255.04,17.57,338.91,286.48
2016-02-14,325.22,44.48,300.7,296.69,231.42,171.11,255.1,17.61,338.95,286.51
2016-02-15,326.23,58.51,301.97,297.93,231.87,171.0,255.17,17.65,338.99,286.54
2016-02-16,327.24,72.3,303.28,299.16,232.33,170.9,255.23,17.69,339.03,286.56
2016-02-17,328.25,85.87,304.6,300.4,232.77,170.78,255.29,17.73,339.06,286.59
2016-02-18,329.26,99.2,305.95,301.63,233.22,170.67,255.35,17.77,339.1,286.62
2016-02-19,330.27,112.3,307.32,302.87,233.66,170.56,255.4,17.82,339.14,286.65
2016-02-20,331.28,125.19,308.71,304.11,234.1,170.44,255.46,17.86,339.18,286.67
2016-02-21,332.29,137.85,310.12,305.34,234.53,170.32,255.51,17.9,339.21,286.7
2016-02-22,333.29,150.31,311.55,306.58,234.96,170.2,255.56,17.95,339.25,286.72
2016-02-23,334.3,162.57,313.0,307.81,235.39,170.08,255.62,17.99,339.29,286.75
2016-02-24,335.31,174.66,314.46,309.05,235.81,169.96,255.66,18.03,339.33,286.78
2016-02-25,336.31,186.61,315.95,310.29,236.22,169.84,255.71,18.08,339.37,286.8
2016-02-26,337.32,198.47,317.45,311.52,236.64,169.71,255.76,18.13,339.4,286.83
2016-02-27,338.32,210.28,318.97,312.76,237.05,169.59,255.8,18.17,339.44,286.85
2016-02-28,339.33,222.11,320.51,314.0,237.45,169.46,255.85,18.22,339.48,286.87
2016-02-29,340.33,234.02,322.07,315.24,237.85,169.34,255.89,18.27,339.52,286.9
2016-03-01,341.33,246.1,323.64,316.47,238.25,169.21,255.93,18.32,339.56,286.92
2016-03-02,342.34,258.42,325.23,317.71,238.64,169.08,255.97,18.36,339.59,286.94
2016-03-03,343.34,271.05,326.84,318.95,239.02,168.95,256.01,18.41,339.63,286.96
2016-03-04,344.34,284.07,328.47,320.18,239.4,168.82,256.04,18.46,339.67,286.99
2016-03-05,345.35,297.51,330.11,321.42,239.78,168.69,256.07,18.51,339.71,287.01
2016-03-06,346.35,311.38,331.77,322.66,240.15,168.56,256.11,18.56,339.74,287.03
2016-03-07,347.35,325.68,333.45,323.9,240.51,168.43,256.14,18.61,339.78,287.05
2016-03-08,348.35,340.32,335.15,325.13,240.87,168.3,256.17,18.66,339.82,287.07
2016-03-09,349.35,355.21,336.87,326.37,241.22,168.17,256.19,18.71,339.86,287.09
2016-03-10,350.35,10.22,338.61,327.61,241.57,168.04,256.22,18.77,339.9,287.11
2016-03-11,351.35,25.2,340.36,328.85,241.91,167.91,256.24,18.82,339.93,287.13
2016-03-12,352.35,40.03,342.14,330.08,242.24,167.78,256.27,18.87,339.97,287.15
2016-03-13,353.34,54.59,343.93,331.32,242.57,167.65,256.29,18.92,340.01,287.16
2016-03-14,354.34,68.82,345.75,332.56,242.89,167.52,256.31,18.98,340.04,287.18
2016-03-15,355.34,82.68,347.58,333.79,243.21,167.39,256.32,19.03,340.08,287.2
2016-03-16,356.33,96.17,349.43,335.03,243.52,167.26,256.34,19.08,340.12,287.21
2016-03-17,357.33,109.33,351.31,336.27,243.82,167.14,256.35,19.14,340.16,287.23
2016-03-18,358.32,122.17,353.2,337.5,244.12,167.01,256.37,19.19,340.19,287.25
2016-03-19,359.32,134.75,355.11,338.74,244.4,166.88,256.38,19.25,340.23,287.26
2016-03-20,0.31,147.12,357.04,339.98,244.69,166.76,256.39,19.3,340.26,287.28
2016-03-21,1.3,159.3,358.99,341.21,244.96,166.64,256.39,19.36,340.3,287.29
2016-03-22,2.3,171.34,0.96,342.45,245.23,166.51,256.4,19.41,340.34,287.3
2016-03-23,3.29,183.28,2.94,343.69,245.48,166.39,256.4,19.47,340.37,287.32
2016-03-24,4.28,195.15,4.94,344.92,245.73,166.27,256.4,19.52,340.41,287.33
2016-03-25,5.27,206.97,6.96,346.16,245.98,166.16,256.41,19.58,340.44,287.34
2016-03-26,6.26,218.8,8.98,347.39,246.21,166.04,256.4,19.63,340.48,287.35
2016-03-27,7.25,230.66,11.02,348.63,246.44,165.92,256.4,19.69,340.51,287.36
2016-03-28,8.24,242.62,13.06,349.87,246.66,165.81,256.4,19.75,340.55,287.37
2016-03-29,9.23,254.71,15.11,351.1,246.86,165.7,256.39,19.8,340.58,287.39
2016-03-30,10.21,267.02,17.15,352.34,247.06,165.59,256.38,19.86,340.62,287.4
2016-03-31,11.2,279.59,19.19,353.57,247.26,165.48,256.37,19.92,340.65,287.4
2016-04-01,12.19,292.5,21.22,354.81,247.44,165.38,256.36,19.97,340.68,287.41
2016-04-02,13.17,305.81,23.23,356.04,247.61,165.27,256.35,20.03,340.72,287.42
2016-04-03,14.16,319.55,25.22,357.28,247.77,165.17,256.34,20.09,340.75,287.43
2016-04-04,15.15,333.73,27.19,358.52,247.92,165.07,256.32,20.14,340.78,287.44
2016-04-05,16.13,348.34,29.12,359.75,248.06,164.97,256.3,20.2,340.82,287.44
2016-04-06,17.11,3.29,31.01,0.99,248.19,164.88,256.28,20.26,340.85,287.45
2016-04-07,18.1,18.46,32.85,2.22,248.31,164.78,256.26,20.31,340.88,287.46
2016-04-08,19.08,33.7,34.64,3.46,248.42,164.69,256.24,20.37,340.91,287.46
2016-04-09,20.06,48.83,36.38,4.69,248.52,164.6,256.22,20.43,340.94,287.47
2016-04-10,21.05,63.7,38.05,5.93,248.61,164.52,256.19,20.49,340.97,287.47
2016-04-11,22.03,78.2,39.65,7.16,248.69,164.44,256.17,20.54,341.0,287.47
2016-04-12,23.01,92.25,41.18,8.39,248.75,164.35,256.14,20.6,341.03,287.48
2016-04-13,23.99,105.84,42.63,9.63,248.8,164.28,256.11,20.66,341.06,287.48
2016-04-14,24.97,118.99,44.0,10.86,248.85,164.2,256.08,20.71,341.09,287.48
2016-04-15,25.95,131.75,45.29,12.1,248.88,164.13,256.04,20.77,341.12,287.48
2016-04-16,26.93,144.19,46.49,13.33,248.89,164.06,256.01,20.83,341.15,287.48
2016-04-17,27.9,156.39,47.6,14.56,248.9,163.99,255.97,20.89,341.18,287.48
2016-04-18,28.88,168.4,48.62,15.8,248.89,163.93,255.94,20.94,341.21,287.48
2016-04-19,29.86,180.3,49.55,17.03,248.88,163.87,255.9,21.0,341.24,287.48
2016-04-20,30.83,192.13,50.39,18.26,248.85,163.81,255.86,21.06,341.26,287.48
2016-04-21,31.81,203.94,51.13,19.5,248.8,163.75,255.81,21.11,341.29,287.48
2016-04-22,32.78,215.78,51.77,20.73,248.75,163.7,255.77,21.17,341.32,287.48
2016-04-23,33.76,227.66,52.32,21.96,248.68,163.65,255.73,21.23,341.34,287.48
2016-04-24,34.73,239.62,52.77,23.19,248.6,163.6,255.68,21.28,341.37,287.48
2016-04-25,35.71,251.68,53.12,24.43,248.51,163.56,255.64,21.34,341.39,287.47
2016-04-26,36.68,263.88,53.37,25.66,248.4,163.52,255.59,21.39,341.42,287.47
2016-04-27,37.65,276.26,53.53,26.89,248.28,163.48,255.54,21.45,341.44,287.46
2016-04-28,38.62,288.87,53.6,28.12,248.15,163.44,255.49,21.5,341.47,287.46
2016-04-29,39.6,301.75,53.57,29.35,248.0,163.41,255.44,21.56,341.49,287.45
2016-04-30,40.57,314.95,53.46,30.59,247.85,163.38,255.38,21.61,341.51,287.45
2016-05-01,41.54,328.53,53.27,31.82,247.68,163.35,255.33,21.67,341.54,287.44
2016-05-02,42.51,342.51,52.99,33.05,247.49,163.33,255.27,21.72,341.56,287.44
2016-05-03,43.48,356.91,52.64,34.28,247.3,163.31,255.22,21.78,341.58,287.43
2016-05-04,44.45,11.68,52.23,35.51,247.09,163.29,255.16,21.83,341.6,287.42
2016-05-05,45.42,26.73,51.76,36.74,246.88,163.28,255.1,21.89,341.62,287.41
2016-05-06,46.38,41.94,51.24,37.97,246.65,163.27,255.04,21.94,341.64,287.4
2016-05-07,47.35,57.12,50.69,39.21,246.4,163.26,254.98,21.99,341.66,287.4
2016-05-08,48.32,72.12,50.1,40.44,246.15,163.26,254.92,22.04,341.68,287.39
2016-05-09,49.29,86.77,49.5,41.67,245.89,163.26,254.86,22.1,341.7,287.38
2016-05-10,50.25,100.97,48.89,42.9,245.62,163.26,254.79,22.15,341.72,287.37
2016-05-11,51.22,114.69,48.28,44.13,245.34,163.26,254.73,22.2,341.74,287.36
2016-05-12,52.19,127.92,47.69,45.36,245.05,163.27,254.67,22.25,341.76,287.34
